tail,head,cost,capacity
165,92,352,0
98,145,777,0
61,27,1645,0
8,153,1138,0
151,153,756,0
47,88,415,0
17,93,1894,0
118,71,678,0
178,168,1839,0
141,52,1160,0
88,22,1138,0
127,159,140,0
60,68,577,0
23,48,1520,0
46,147,813,0
117,6,1204,0
154,48,926,0
50,193,871,0
140,67,553,0
73,160,833,0
36,60,556,0
22,123,1981,0
121,172,1558,0
174,166,1427,0
197,15,190,0
183,44,1491,0
153,105,1977,0
102,132,1684,0
139,138,1893,0
49,8,1541,0
12,148,1006,0
35,77,1055,0
21,162,1810,0
187,134,669,0
120,99,1521,0
106,90,1216,0
92,25,208,0
182,159,569,0
129,1,1943,0
115,168,1183,0
48,95,1738,0
11,37,1369,0
34,158,1374,0
149,191,190,0
105,19,1540,0
158,39,1462,0
195,145,976,0
128,118,752,0
77,173,836,0
24,7,1058,0
10,102,1850,0
125,161,1554,0
162,173,1438,0
111,114,353,0
171,57,1702,0
157,102,131,0
90,187,988,0
143,183,967,0
0,175,354,0
53,53,127,0
39,70,11,0
9,183,1397,0
191,155,623,0
124,110,41,0
110,41,1230,0
147,33,1747,0
57,163,1277,0
170,130,173,0
80,12,316,0
133,30,1708,0
119,165,1777,0
52,98,1287,0
15,30,886,0
38,149,475,0
137,164,446,0
123,31,1931,0
160,3,919,0
86,129,1455,0
109,32,1724,0
146,42,463,0
132,105,97,0
65,154,1384,0
28,10,243,0
14,77,216,0
113,182,76,0
166,184,339,0
99,103,1014,0
85,56,1889,0
32,188,1392,0
145,115,1188,0
