tail,head,cost,capacity
117,76,984,0
64,72,114,0
140,181,151,0
50,55,842,0
22,177,1134,0
188,169,1931,0
174,108,184,0
197,53,70,0
144,79,790,0
93,100,1300,0
79,49,1884,0
153,183,1263,0
35,183,1637,0
187,80,371,0
120,45,1308,0
83,163,1466,0
173,93,901,0
106,0,1320,0
159,30,645,0
92,83,1839,0
55,89,50,0
25,30,780,0
48,137,465,0
11,31,109,0
163,168,107,0
96,133,331,0
149,133,1721,0
186,11,1910,0
172,42,1398,0
105,89,442,0
68,107,907,0
128,128,897,0
54,2,837,0
10,172,403,0
176,188,751,0
162,99,933,0
111,68,74,0
148,50,1512,0
58,176,1824,0
185,194,1613,0
81,113,351,0
134,5,310,0
157,188,978,0
67,34,1094,0
90,193,456,0
39,184,690,0
191,77,1737,0
124,32,1407,0
161,42,923,0
87,172,1170,0
110,119,1586,0
57,105,157,0
80,70,1868,0
43,74,909,0
29,19,1615,0
52,180,752,0
15,32,802,0
167,165,1537,0
100,152,1332,0
137,146,585,0
190,30,1382,0
123,105,1304,0
86,95,1658,0
109,86,603,0
56,30,1831,0
19,146,264,0
132,147,1116,0
42,17,814,0
14,155,1165,0
180,135,1284,0
166,118,1070,0
99,81,618,0
62,167,991,0
136,37,977,0
122,146,675,0
85,14,1187,0
32,118,1235,0
71,47,1725,0
145,169,355,0
27,141,982,0
193,165,1832,0
179,118,467,0
112,51,1176,0
75,185,520,0
165,55,123,0
98,122,323,0
61,102,1813,0
84,185,1277,0
47,55,1074,0
17,0,401,0
40,191,857,0
3,53,703,0
192,106,1273,0
155,158,207,0
88,171,733,0
141,159,458,0
178,21,1394,0
127,74,1602,0
74,66,620,0
164,192,482,0
97,163,1468,0
60,17,871,0
23,159,468,0
2,150,539,0
168,146,686,0
154,77,809,0
103,34,74,0
50,170,1642,0
140,40,1908,0
177,164,1567,0
126,129,1675,0
73,27,705,0
36,105,258,0
31,150,264,0
197,186,1385,0
183,123,190,0
116,14,47,0
153,60,212,0
79,186,432,0
102,105,345,0
49,115,1979,0
72,172,825,0
35,32,414,0
44,178,1835,0
7,62,1603,0
120,184,359,0
196,117,191,0
159,131,1466,0
92,166,843,0
182,32,1748,0
129,84,303,0
115,127,1635,0
78,113,743,0
101,176,1826,0
48,4,76,0
11,136,802,0
6,141,1712,0
172,157,371,0
105,198,66,0
195,68,1355,0
158,88,1164,0
91,23,677,0
181,153,1082,0
54,153,15,0
128,27,854,0
114,140,1140,0
77,24,1379,0
24,92,649,0
63,197,652,0
185,79,740,0
171,108,1525,0
104,25,857,0
67,175,1250,0
157,49,382,0
194,135,1572,0
90,84,378,0
53,64,1322,0
143,194,699,0
76,167,1091,0
39,45,346,0
124,187,938,0
184,0,1304,0
147,116,1766,0
80,177,1885,0
133,73,525,0
170,63,92,0
119,112,995,0
66,124,240,0
89,133,766,0
52,63,471,0
15,181,1704,0
160,104,860,0
199,73,1384,0
146,87,1943,0
95,8,1273,0
132,6,28,0
169,142,1895,0
42,132,416,0
118,187,1766,0
65,45,292,0
28,87,1794,0
189,68,1266,0
122,25,1871,0
175,17,1579,0
108,20,1569,0
71,160,1434,0
198,146,415,0
145,38,489,0
94,67,1290,0
41,85,991,0
64,146,1428,0
27,6,696,0
179,195,1499,0
112,174,854,0
188,115,143,0
151,121,1750,0
121,80,1928,0
84,76,700,0
107,101,1810,0
70,107,1455,0
93,138,838,0
40,42,1012,0
3,190,302,0
26,197,960,0
164,75,424,0
97,56,1123,0
150,34,226,0
83,125,1937,0
173,131,168,0
46,115,732,0
106,166,1937,0
69,50,655,0
16,66,1522,0
177,81,1164,0
126,12,449,0
163,2,1284,0
96,111,691,0
59,85,1548,0
82,78,120,0
45,90,340,0
68,141,1209,0
31,27,1070,0
116,145,461,0
176,102,480,0
139,106,1431,0
125,93,210,0
72,87,1806,0
148,148,595,0
58,22,653,0
81,159,916,0
44,37,1028,0
7,179,1073,0
152,126,1687,0
101,37,824,0
138,49,1990,0
87,118,489,0
34,126,1881,0
20,61,206,0
158,199,1534,0
181,110,1964,0
114,3,247,0
167,15,224,0
100,114,1566,0
63,78,450,0
33,47,1577,0
5,193,1171,0
104,132,1920,0
194,26,222,0
180,89,104,0
143,87,1228,0
113,74,509,0
76,90,1308,0
136,159,1537,0
62,29,359,0
184,139,751,0
193,67,224,0
156,113,1341,0
89,18,526,0
142,4,1241,0
75,99,500,0
38,117,1441,0
98,192,178,0
8,40,1056,0
47,137,1995,0
169,123,613,0
118,54,552,0
155,56,1646,0
88,69,1315,0
51,123,959,0
37,52,954,0
175,154,701,0
198,9,1034,0
108,143,311,0
168,76,1620,0
131,64,173,0
41,194,373,0
117,119,1790,0
64,109,655,0
140,146,1089,0
50,16,1229,0
22,170,53,0
188,134,1003,0
174,81,594,0
197,80,1369,0
144,100,1108,0
93,31,1134,0
130,11,1584,0
79,92,802,0
26,72,1852,0
12,43,868,0
35,154,1406,0
187,55,1153,0
150,185,1687,0
120,18,262,0
83,134,989,0
173,120,552,0
106,45,1952,0
159,37,127,0
92,72,1573,0
55,116,1005,0
25,1,1462,0
163,143,777,0
186,116,237,0
149,96,1618,0
172,71,487,0
135,77,317,0
105,124,284,0
68,112,1164,0
128,165,615,0
54,39,1864,0
10,137,1946,0
176,145,1425,0
162,92,1156,0
185,165,1032,0
148,31,141,0
111,35,1629,0
58,157,1672,0
81,20,1268,0
134,30,1336,0
67,73,1999,0
30,95,1208,0
0,30,1726,0
39,151,162,0
191,40,553,0
138,164,1721,0
124,29,871,0
161,13,1988,0
87,139,1530,0
110,88,1625,0
57,76,1400,0
80,91,71,0
43,97,1895,0
29,14,1114,0
167,128,952,0
190,99,212,0
137,117,1250,0
123,76,1060,0
160,178,44,0
33,164,1349,0
86,48,1065,0
109,113,1187,0
56,3,1645,0
19,121,1800,0
42,58,1688,0
132,184,1133,0
14,188,656,0
180,172,1549,0
113,199,681,0
166,75,1846,0
99,52,260,0
136,10,585,0
62,136,905,0
189,170,81,0
85,105,928,0
32,107,363,0
71,74,1058,0
18,82,650,0
4,1,1281,0
27,160,41,0
179,29,1539,0
142,147,597,0
112,8,1354,0
165,18,925,0
75,156,926,0
98,87,406,0
151,195,549,0
61,65,1772,0
84,166,1143,0
47,18,415,0
17,27,642,0
40,196,1305,0
192,15,762,0
155,181,1163,0
178,110,1907,0
141,122,118,0
127,81,1556,0
74,47,1681,0
37,185,287,0
164,173,427,0
97,134,300,0
60,14,1661,0
23,122,208,0
2,179,1817,0
168,183,678,0
154,118,93,0
177,191,997,0
140,5,654,0
103,57,1126,0
50,135,1063,0
73,126,1791,0
36,118,531,0
59,191,1478,0
22,33,243,0
31,189,1156,0
197,197,1322,0
183,22,652,0
130,158,461,0
116,43,1881,0
79,161,527,0
153,39,653,0
102,66,668,0
49,86,982,0
72,177,311,0
35,7,1278,0
187,192,236,0
120,157,801,0
196,18,1992,0
159,174,549,0
92,195,896,0
182,69,1084,0
129,79,256,0
115,98,634,0
152,152,783,0
25,142,93,0
78,26,177,0
101,155,480,0
48,25,1386,0
11,111,1110,0
34,196,635,0
6,166,289,0
172,186,346,0
195,107,1350,0
158,125,1263,0
181,132,1265,0
128,48,352,0
54,178,767,0
91,10,1316,0
77,115,782,0
24,65,439,0
63,160,155,0
10,60,796,0
111,180,701,0
185,50,1933,0
171,3,1570,0
134,149,1791,0
104,62,1506,0
67,178,1233,0
157,44,100,0
194,160,1795,0
90,113,1001,0
53,107,1396,0
76,188,1071,0
39,8,459,0
124,144,684,0
184,101,336,0
147,91,1325,0
170,88,434,0
133,84,1218,0
119,111,1377,0
66,25,1411,0
29,131,1396,0
156,155,1229,0
89,168,1109,0
52,36,513,0
15,80,1085,0
160,77,1575,0
199,100,95,0
146,112,810,0
169,145,438,0
95,23,366,0
132,35,1841,0
42,161,1461,0
65,64,1968,0
28,76,1287,0
51,149,719,0
14,11,1973,0
166,198,1673,0
99,161,1257,0
189,63,701,0
122,2,232,0
175,124,865,0
198,183,49,0
145,57,1950,0
71,191,864,0
108,49,163,0
94,100,1354,0
41,120,1993,0
64,183,1338,0
27,61,1335,0
13,194,459,0
112,131,1758,0
188,104,539,0
151,84,654,0
84,41,1146,0
107,120,1730,0
144,142,1304,0
17,144,843,0
70,12,1794,0
93,165,1768,0
40,79,239,0
3,69,65,0
192,154,475,0
164,80,264,0
97,19,1496,0
150,7,166,0
173,158,829,0
46,84,167,0
83,96,447,0
69,93,658,0
16,103,1838,0
55,158,347,0
2,6,187,0
177,52,1657,0
103,178,869,0
126,17,1700,0
163,105,339,0
96,68,384,0
59,72,1967,0
82,107,1562,0
45,117,230,0
68,170,881,0
31,38,1439,0
116,190,370,0
176,123,801,0
49,195,1591,0
139,65,1758,0
72,60,1007,0
58,115,1904,0
21,109,920,0
81,178,872,0
44,66,1961,0
7,78,344,0
196,133,1013,0
129,196,1731,0
152,99,300,0
101,0,1669,0
138,26,232,0
87,109,1079,0
34,91,1833,0
20,26,97,0
43,139,389,0
6,29,1155,0
181,9,246,0
91,135,160,0
114,28,1533,0
167,106,875,0
100,95,1056,0
63,85,384,0
33,2,1761,0
104,169,505,0
194,55,916,0
180,70,1581,0
143,114,1988,0
76,55,713,0
62,102,1179,0
9,122,308,0
193,102,1584,0
156,110,436,0
89,53,896,0
142,41,420,0
75,70,1636,0
38,78,943,0
8,13,394,0
169,30,1519,0
95,152,646,0
118,43,762,0
155,95,1175,0
28,199,824,0
88,106,1208,0
51,30,335,0
37,31,1584,0
175,129,1225,0
108,164,250,0
198,34,599,0
168,81,1955,0
131,103,1704,0
64,2,1557,0
50,109,1462,0
13,119,1119,0
22,143,1942,0
121,192,767,0
174,58,251,0
197,123,1911,0
144,121,1569,0
93,58,758,0
130,36,1845,0
79,123,1691,0
26,117,136,0
12,0,1763,0
187,42,1399,0
150,146,443,0
173,19,1045,0
106,54,1987,0
159,64,1065,0
92,101,1570,0
55,19,1391,0
25,36,1165,0
48,195,1865,0
163,146,1725,0
186,81,789,0
149,75,1789,0
172,92,398,0
135,104,1762,0
68,29,1188,0
54,88,1829,0
1,76,574,0
10,146,1449,0
162,57,783,0
185,136,1204,0
148,4,1914,0
58,134,1721,0
111,14,245,0
81,47,1566,0
134,51,1102,0
7,195,1272,0
67,108,835,0
30,96,898,0
0,51,1931,0
191,55,791,0
138,129,110,0
161,96,1127,0
110,189,402,0
147,181,1714,0
20,173,1029,0
57,55,90,0
80,112,1589,0
43,4,173,0
29,41,1022,0
167,159,1917,0
100,194,1590,0
137,88,1648,0
190,68,180,0
123,163,612,0
160,151,250,0
33,159,613,0
86,21,1858,0
56,104,1795,0
19,92,120,0
42,71,226,0
5,81,197,0
132,197,1122,0
14,161,1938,0
166,44,1635,0
189,133,401,0
136,111,205,0
99,27,528,0
85,84,1391,0
32,64,1582,0
71,97,1202,0
18,111,1170,0
4,46,327,0
27,199,646,0
179,0,1513,0
142,180,160,0
165,125,1178,0
98,176,867,0
151,190,914,0
8,184,241,0
61,60,1016,0
84,131,1575,0
47,121,1117,0
17,62,1905,0
192,36,886,0
155,168,1535,0
178,75,559,0
141,85,725,0
127,188,673,0
74,8,1625,0
164,138,1497,0
37,132,1123,0
60,107,991,0
23,81,180,0
46,178,223,0
2,172,669,0
154,19,561,0
177,146,1950,0
140,98,780,0
103,20,375,0
73,65,935,0
36,83,1475,0
59,146,1361,0
22,26,1736,0
174,193,224,0
183,13,408,0
130,187,1645,0
153,74,429,0
102,167,935,0
139,171,1366,0
49,41,1176,0
12,187,1693,0
72,150,1852,0
35,106,1560,0
21,195,893,0
187,167,1695,0
120,130,1804,0
196,63,188,0
159,181,1594,0
182,126,374,0
129,98,1721,0
115,137,1118,0
78,63,567,0
25,177,584,0
152,189,24,0
48,126,776,0
11,66,1337,0
34,161,1200,0
6,187,886,0
105,12,884,0
158,6,1739,0
195,142,1285,0
91,33,918,0
128,85,1874,0
181,175,1222,0
77,78,1502,0
24,102,384,0
63,143,1668,0
10,25,1180,0
111,147,1761,0
185,21,117,0
171,38,1890,0
134,174,1253,0
157,71,1130,0
90,154,343,0
143,148,90,0
0,142,1709,0
53,22,304,0
76,153,660,0
39,103,1676,0
191,184,1905,0
124,141,293,0
184,74,1166,0
147,62,702,0
57,188,481,0
170,101,870,0
133,127,1750,0
119,138,1867,0
156,176,898,0
29,190,435,0
66,50,79,0
52,65,163,0
15,127,1463,0
38,180,689,0
137,197,1786,0
123,60,1350,0
86,160,1444,0
160,34,1864,0
109,1,466,0
199,131,695,0
146,13,403,0
95,50,1098,0
169,180,1773,0
132,72,1530,0
65,123,1539,0
28,105,1037,0
51,184,1700,0
14,44,88,0
189,26,724,0
99,132,278,0
175,91,970,0
145,92,900,0
94,137,413,0
131,129,737,0
4,145,709,0
41,3,1954,0
64,172,1916,0
27,80,1063,0
179,141,330,0
112,152,1576,0
188,69,1795,0
61,177,1037,0
151,51,934,0
84,22,1285,0
107,159,205,0
70,33,144,0
17,171,976,0
144,163,1621,0
40,84,1289,0
3,104,451,0
26,139,1897,0
192,191,457,0
127,33,298,0
74,191,249,0
164,61,157,0
150,120,70,0
173,185,1194,0
46,57,531,0
83,71,839,0
69,120,603,0
16,124,1080,0
55,181,16,0
2,35,184,0
177,15,1778,0
103,137,1017,0
163,76,307,0
36,198,1437,0
59,47,259,0
82,132,919,0
135,146,525,0
45,16,197,0
68,183,940,0
31,77,855,0
183,134,643,0
116,91,411,0
176,80,1664,0
139,36,946,0
49,166,1730,0
72,1,205,0
58,92,767,0
21,72,1933,0
44,95,1377,0
7,101,504,0
30,158,84,0
196,162,1630,0
115,18,230,0
152,8,508,0
78,138,1640,0
138,103,1347,0
87,72,526,0
34,52,1108,0
20,7,983,0
43,174,28,0
6,54,93,0
158,141,299,0
181,52,1970,0
91,186,710,0
167,65,60,0
63,48,1570,0
33,101,396,0
56,194,192,0
171,147,84,0
104,78,660,0
180,99,350,0
53,155,365,0
143,25,1990,0
76,12,834,0
62,75,249,0
9,93,415,0
18,149,189,0
119,31,1935,0
66,137,314,0
156,11,671,0
142,82,119,0
15,192,1554,0
75,93,183,0
38,35,302,0
8,18,1436,0
146,128,261,0
169,33,216,0
95,167,1700,0
155,114,1843,0
51,5,870,0
37,122,829,0
122,114,1604,0
198,199,1527,0
108,65,1572,0
168,118,1794,0
131,10,386,0
41,136,1960,0
64,39,1120,0
50,70,79,0
13,82,1454,0
140,196,144,0
121,43,603,0
174,31,341,0
107,8,453,0
70,156,1135,0
144,30,1691,0
130,65,1837,0
79,102,1209,0
26,30,392,0
12,29,766,0
35,196,325,0
187,1,603,0
173,46,1814,0
159,111,1460,0
55,14,93,0
25,79,943,0
126,97,827,0
186,186,1827,0
149,54,1157,0
96,52,665,0
172,121,1222,0
45,133,1391,0
135,7,680,0
68,58,293,0
54,125,1122,0
1,103,57,0
125,40,1724,0
162,18,1080,0
148,97,527,0
81,194,149,0
134,84,1182,0
67,115,1337,0
30,5,516,0
0,40,1101,0
191,18,1455,0
161,91,1928,0
110,166,518,0
147,152,695,0
20,138,1746,0
57,26,559,0
43,27,1146,0
29,68,890,0
114,108,755,0
190,169,608,0
100,47,1430,0
137,35,501,0
123,134,1863,0
86,14,1396,0
160,140,429,0
56,77,1230,0
19,67,121,0
42,96,706,0
5,124,1175,0
113,61,183,0
166,1,1628,0
136,116,1585,0
85,191,1759,0
32,37,1819,0
71,124,1378,0
18,8,956,0
4,75,1928,0
193,22,1468,0
179,39,1545,0
165,88,1432,0
98,173,1572,0
151,149,440,0
8,157,244,0
61,23,1035,0
47,100,1349,0
17,81,1868,0
118,91,511,0
178,164,190,0
88,26,1979,0
141,48,1661,0
127,155,987,0
74,21,671,0
164,151,1788,0
60,64,1308,0
23,76,1304,0
46,151,360,0
117,2,512,0
154,60,1639,0
140,127,1828,0
73,164,384,0
36,56,1470,0
59,137,1376,0
22,127,1930,0
121,176,1109,0
174,170,1289,0
197,11,1450,0
183,40,1371,0
153,109,454,0
102,184,1419,0
139,142,828,0
12,144,1353,0
49,12,246,0
35,113,1507,0
21,174,1358,0
187,154,1972,0
120,103,1885,0
106,70,1683,0
92,21,876,0
182,147,666,0
129,5,1547,0
115,172,563,0
78,32,356,0
152,162,1009,0
48,83,1778,0
11,89,784,0
34,154,251,0
149,187,1643,0
105,23,1731,0
158,43,776,0
195,149,1694,0
128,74,896,0
77,169,1594,0
24,11,414,0
10,98,402,0
125,189,390,0
162,169,1625,0
111,126,799,0
171,61,79,0
134,195,965,0
157,98,489,0
90,135,1011,0
53,49,726,0
0,163,1144,0
143,179,674,0
39,66,700,0
9,187,813,0
191,135,203,0
124,106,1054,0
110,45,440,0
147,37,1121,0
57,167,1676,0
80,0,1983,0
170,142,330,0
133,26,901,0
119,161,1020,0
66,47,283,0
156,173,1318,0
52,110,718,0
15,26,522,0
38,137,1002,0
137,168,1664,0
123,19,1734,0
160,7,1393,0
86,133,1197,0
199,158,1513,0
146,38,1069,0
109,28,914,0
132,85,800,0
65,158,1392,0
28,6,615,0
14,81,56,0
113,170,780,0
166,188,1998,0
99,107,927,0
175,70,1902,0
32,176,90,0
145,119,1435,0
94,146,1536,0
131,164,1851,0
41,38,1987,0
4,190,488,0
27,119,465,0
13,184,916,0
179,176,1041,0
112,125,1985,0
98,32,877,0
151,46,216,0
61,172,1006,0
107,178,175,0
70,58,310,0
144,184,1072,0
40,121,1984,0
3,15,1435,0
26,180,1268,0
192,84,1933,0
141,165,292,0
127,12,860,0
164,26,273,0
74,152,796,0
150,93,1244,0
23,193,1998,0
46,34,584,0
69,131,964,0
16,17,745,0
2,92,1077,0
117,151,705,0
154,131,788,0
103,100,1145,0
163,83,1269,0
36,163,1823,0
59,2,382,0
82,161,1566,0
135,169,478,0
45,43,67,0
31,104,1834,0
1,141,1814,0
183,189,1729,0
116,64,828,0
102,55,1180,0
139,59,859,0
49,185,785,0
21,51,1734,0
44,116,1718,0
7,0,1710,0
30,163,1935,0
196,79,1356,0
129,146,106,0
115,57,1554,0
152,45,1090,0
78,175,1745,0
138,64,1446,0
34,17,1312,0
20,108,1037,0
6,75,739,0
105,156,1009,0
158,150,1043,0
195,30,358,0
91,81,153,0
167,92,1639,0
24,150,1636,0
63,31,1698,0
33,88,1443,0
5,146,498,0
171,182,752,0
104,83,653,0
90,10,868,0
53,134,790,0
143,4,102,0
9,32,1865,0
18,174,1946,0
184,58,832,0
133,143,1745,0
119,58,1494,0
66,162,225,0
156,32,175,0
89,195,195,0
142,119,533,0
38,4,1931,0
8,119,487,0
109,145,166,0
146,157,1882,0
199,19,1201,0
169,196,1338,0
95,66,1566,0
155,105,1129,0
28,153,1874,0
51,40,354,0
37,69,315,0
122,95,1419,0
108,94,88,0
94,25,1954,0
131,17,1014,0
41,147,1836,0
13,45,118,0
22,197,1407,0
188,53,367,0
121,14,784,0
174,0,1403,0
107,47,1627,0
144,51,779,0
70,177,1425,0
130,122,1830,0
26,59,1491,0
12,122,823,0
97,102,775,0
83,55,780,0
69,8,1273,0
16,140,1409,0
55,37,966,0
25,114,1421,0
126,74,599,0
96,41,1744,0
149,17,1265,0
186,167,436,0
82,20,706,0
45,160,1020,0
135,34,1864,0
68,199,1311,0
1,26,1095,0
176,32,446,0
125,3,1559,0
162,15,994,0
148,78,1800,0
134,105,309,0
30,46,186,0
0,77,378,0
101,123,941,0
87,56,714,0
161,190,751,0
110,139,1242,0
43,62,1517,0
29,127,1422,0
114,73,763,0
100,52,433,0
137,6,980,0
190,178,1165,0
56,178,529,0
19,38,1680,0
5,7,1190,0
194,64,1083,0
180,19,313,0
113,16,536,0
166,26,761,0
136,89,1173,0
85,154,63,0
32,26,1400,0
18,37,1900,0
4,80,1005,0
193,9,1335,0
89,72,1350,0
142,194,743,0
165,163,1607,0
75,45,319,0
98,134,343,0
47,67,365,0
17,116,1749,0
118,124,143,0
88,63,1305,0
141,11,823,0
178,129,1114,0
60,189,1623,0
23,43,1885,0
198,87,355,0
168,6,1079,0
117,45,1866,0
64,87,987,0
140,84,479,0
73,143,1005,0
36,5,1582,0
22,80,983,0
121,155,689,0
174,143,156,0
197,22,1480,0
93,69,19,0
79,22,684,0
153,144,1137,0
102,157,1534,0
35,84,421,0
21,137,1327,0
187,113,1271,0
120,76,1015,0
106,99,750,0
92,50,1101,0
129,56,1500,0
182,180,529,0
48,168,64,0
11,60,1718,0
96,164,534,0
149,166,1428,0
186,42,1315,0
172,9,1227,0
195,184,294,0
68,74,171,0
105,58,545,0
128,111,471,0
77,132,1307,0
24,48,1236,0
10,79,1577,0
125,152,1694,0
162,130,1869,0
111,101,725,0
81,82,1378,0
67,3,1731,0
157,157,1510,0
90,160,1280,0
39,89,1501,0
9,158,1778,0
191,98,1184,0
124,71,1654,0
110,22,1450,0
57,138,1119,0
147,8,532,0
80,37,1495,0
133,37,1145,0
170,171,1281,0
52,139,839,0
15,1,43,0
100,191,107,0
137,179,1274,0
190,57,410,0
123,118,818,0
86,126,674,0
199,181,495,0
56,61,647,0
109,55,1060,0
19,179,875,0
132,114,15,0
65,177,447,0
28,35,1509,0
14,122,616,0
113,141,218,0
166,145,1006,0
99,78,622,0
122,181,1748,0
85,47,737,0
32,149,754,0
145,138,1562,0
71,12,1713,0
94,183,1481,0
27,106,19,0
193,134,816,0
13,147,1763,0
179,87,1826,0
112,82,769,0
165,40,1497,0
75,166,1399,0
98,29,1122,0
151,5,404,0
61,135,1552,0
40,158,719,0
3,18,1881,0
192,73,347,0
88,138,1158,0
141,128,712,0
178,52,1753,0
127,107,1498,0
74,101,1853,0
60,48,984,0
23,188,1053,0
46,7,1430,0
69,174,1517,0
16,54,1756,0
2,121,1771,0
117,178,1117,0
154,172,516,0
103,67,64,0
177,197,1430,0
126,160,1966,0
73,52,1263,0
36,136,1569,0
82,186,1322,0
31,119,607,0
197,155,764,0
1,160,1517,0
183,88,513,0
116,109,62,0
79,155,1794,0
153,29,377,0
102,8,1734,0
139,30,1370,0
49,156,1797,0
21,30,1637,0
44,145,971,0
7,31,887,0
196,84,1238,0
182,3,1949,0
129,181,1152,0
92,133,137,0
115,92,985,0
78,80,978,0
48,35,625,0
11,169,1944,0
34,10,717,0
20,73,1070,0
6,108,1125,0
105,167,1228,0
158,187,1116,0
195,37,836,0
91,116,981,0
114,175,1805,0
77,57,226,0
24,187,776,0
185,104,890,0
5,189,1954,0
171,77,320,0
104,120,1736,0
157,18,1026,0
67,140,455,0
90,55,248,0
143,35,1329,0
53,161,1752,0
76,198,460,0
9,11,446,0
184,31,1615,0
170,30,986,0
80,144,679,0
133,170,1398,0
119,81,375,0
66,95,1004,0
52,30,458,0
15,138,555,0
38,25,1353,0
8,92,246,0
160,119,1734,0
109,172,753,0
146,182,274,0
199,46,46,0
95,105,69,0
118,154,78,0
65,14,255,0
28,182,952,0
189,101,590,0
122,56,1199,0
175,54,47,0
108,123,1846,0
145,7,1297,0
71,129,1213,0
94,34,343,0
131,52,1369,0
41,182,104,0
13,8,1609,0
188,18,1373,0
121,113,1032,0
84,99,482,0
107,66,1923,0
70,74,1632,0
40,9,1159,0
3,159,1999,0
26,36,14,0
192,196,1429,0
12,87,929,0
164,106,10,0
97,89,1152,0
83,26,215,0
106,153,1136,0
69,19,619,0
16,161,483,0
55,192,679,0
177,114,993,0
126,47,1547,0
163,35,189,0
96,14,1950,0
59,114,452,0
186,128,655,0
82,49,1649,0
45,187,356,0
135,57,886,0
1,61,1889,0
176,5,941,0
125,126,1981,0
72,118,1482,0
148,171,687,0
58,41,550,0
44,4,1495,0
7,144,180,0
30,51,931,0
0,98,1198,0
152,93,1427,0
101,70,845,0
87,23,497,0
161,145,514,0
91,193,1998,0
181,79,966,0
114,34,653,0
167,44,205,0
190,151,1672,0
100,17,123,0
63,111,1448,0
56,151,1055,0
19,13,1683,0
5,34,489,0
171,198,560,0
194,125,162,0
180,56,496,0
113,107,106,0
76,121,1748,0
136,190,419,0
62,60,1706,0
85,133,1708,0
18,62,1949,0
184,170,1517,0
4,125,1362,0
193,44,1946,0
156,80,904,0
89,115,1937,0
75,0,777,0
165,142,927,0
8,199,1419,0
47,174,1822,0
169,84,1530,0
118,17,789,0
155,25,1387,0
88,36,1350,0
51,88,1367,0
178,154,1881,0
60,154,187,0
23,6,1400,0
175,187,1697,0
198,104,1798,0
168,43,1832,0
117,72,259,0
64,76,1539,0
50,51,1004,0
140,177,1253,0
73,146,1474,0
22,181,1681,0
188,165,156,0
174,112,248,0
197,49,1281,0
70,193,1472,0
144,67,917,0
93,96,1376,0
153,187,630,0
79,61,1683,0
35,187,766,0
187,84,131,0
120,49,1993,0
83,167,666,0
173,89,109,0
106,12,827,0
159,26,593,0
92,47,1622,0
55,85,63,0
182,169,589,0
48,141,622,0
11,19,1295,0
163,172,1041,0
96,153,1149,0
186,23,253,0
149,129,580,0
172,38,564,0
105,93,34,0
68,87,1159,0
54,6,1915,0
128,132,595,0
77,159,669,0
10,168,1550,0
176,176,212,0
162,127,1795,0
111,64,1570,0
185,198,872,0
148,62,640,0
58,188,234,0
81,117,1245,0
157,184,157,0
67,38,1609,0
39,180,1256,0
191,73,130,0
124,60,1656,0
87,168,1994,0
161,46,213,0
110,123,830,0
57,109,1322,0
170,180,670,0
